,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
31635,4,,37170,7th-8th,4,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
3120,3,Private,197481,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
40246,0,Private,226668,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,2,United-States,<=50K
31977,2,Private,358753,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,2,United-States,>50K
34426,1,State-gov,181119,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
32136,2,Private,338033,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
6018,0,Private,549349,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
41901,2,Local-gov,193144,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
8670,0,Private,124940,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
18965,2,Private,379393,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
35073,1,Private,255004,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
5740,1,Private,273818,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Mexico,<=50K
35286,0,Private,41865,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
36248,1,Private,205950,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
18649,4,Local-gov,261062,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
12250,3,Private,152596,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
42799,1,Private,198613,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
35329,2,Private,215392,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,2,United-States,>50K
19334,1,State-gov,226789,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
2091,1,,410351,Bachelors,13,Never-married,,Not-in-family,White,Male,0,0,2,United-States,<=50K
2993,1,Private,100405,10th,6,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
17588,1,State-gov,180283,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
35227,1,,161288,9th,5,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
44802,3,State-gov,145072,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
22960,0,Private,184135,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,0,United-States,<=50K
5336,0,Private,391591,12th,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4717,1,Private,155343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,3,United-States,>50K
31682,3,Private,170562,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3486,1,,197688,HS-grad,9,Never-married,,Not-in-family,Black,Female,0,0,2,United-States,<=50K
22280,4,State-gov,192258,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
41215,2,Self-emp-inc,443508,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,United-States,>50K
35638,2,Private,257597,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
37888,1,Private,202156,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
47336,1,State-gov,106448,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
28442,1,Private,283602,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Mexico,<=50K
46307,0,Private,188996,9th,5,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
24622,0,Private,202521,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
11812,1,Private,340332,Bachelors,13,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
80,0,Private,446839,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
23978,2,Private,99270,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
42886,1,Private,52199,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,3,United-States,<=50K
18937,0,Private,136610,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
22470,1,Private,194901,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
29907,1,Private,475324,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
5858,0,Private,482732,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
40405,0,Private,39222,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
42294,4,Local-gov,153914,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
22103,3,Self-emp-not-inc,199265,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
30708,1,Private,167737,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,3,United-States,<=50K
23934,2,Private,682947,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,>50K
5107,0,Private,200408,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
41013,4,Private,244580,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
17309,0,Private,117109,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,1,United-States,<=50K
31557,1,Self-emp-not-inc,195891,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
29543,0,Private,97508,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,3,United-States,<=50K
39202,0,Private,287681,11th,7,Never-married,Farming-fishing,Other-relative,White,Male,0,0,2,Mexico,<=50K
998,2,Private,82465,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,2,United-States,<=50K
30952,4,Private,239038,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
42098,1,Private,130018,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
30414,3,Private,131309,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
28866,2,State-gov,28451,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
14299,2,Private,186376,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,3,United-States,>50K
6666,4,Private,87329,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,<=50K
23497,4,State-gov,114060,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
4262,0,Private,133352,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,2,Vietnam,<=50K
16694,3,Private,213615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
8969,0,Private,72310,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
39802,0,Private,106373,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,2,United-States,<=50K
17048,4,Federal-gov,28291,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,<=50K
8564,1,Private,306678,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,2,United-States,<=50K
31288,3,Self-emp-not-inc,290290,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
36479,0,Private,32616,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
19104,0,Private,203301,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
38874,3,Private,91093,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,2,United-States,<=50K
33355,3,Local-gov,126754,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,2,Italy,<=50K
5394,2,State-gov,52849,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
46606,0,Private,162688,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
27074,2,Local-gov,255847,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
35550,3,Self-emp-inc,177487,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
13870,4,Private,257555,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1564,2,Federal-gov,141459,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,2,United-States,<=50K
23597,3,Private,320196,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,Germany,<=50K
27379,2,Private,279679,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
35640,0,Private,266497,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,2,Mexico,<=50K
39521,4,Self-emp-not-inc,304779,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
22087,3,State-gov,105728,HS-grad,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,1,United-States,>50K
47041,3,Private,183000,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,2,United-States,>50K
47187,4,Private,224699,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,>50K
31699,2,Self-emp-not-inc,163108,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K
8331,0,Private,109869,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
12276,0,Private,180339,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Female,0,2,1,United-States,<=50K
39622,3,Self-emp-inc,254230,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,3,United-States,>50K
4127,2,Self-emp-not-inc,126569,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,3,United-States,>50K
42163,0,,30246,11th,7,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
44592,1,Local-gov,265426,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,1,United-States,<=50K
373,2,Private,256649,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
46260,3,Private,79436,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,<=50K
29274,2,Private,205852,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
18138,2,Private,1455435,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
44778,2,Private,116960,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
40181,1,,264758,Some-college,10,Married-civ-spouse,,Husband,Black,Male,0,0,2,Haiti,<=50K
24049,1,Private,53277,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
37912,1,Private,108574,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
32010,1,Private,60229,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
4361,0,Private,125159,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,Jamaica,<=50K
39302,3,Private,151580,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,France,>50K
20768,1,Private,378460,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,4,0,3,United-States,>50K
39598,1,Private,239415,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7268,2,Private,227890,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,>50K
33790,3,Private,56213,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
16111,0,Federal-gov,287988,Bachelors,13,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,2,United-States,<=50K
29232,0,Private,200593,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,<=50K
31654,3,Local-gov,224934,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
14756,4,Private,132870,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,4,0,United-States,<=50K
48666,0,Private,161962,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
2001,1,Private,104024,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,2,United-States,<=50K
37740,3,Private,406518,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,0,Yugoslavia,<=50K
35593,2,Private,353824,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,>50K
1486,1,Private,57651,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,3,2,United-States,<=50K
31569,3,Self-emp-not-inc,165754,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
7753,1,Private,221324,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
30909,1,Private,198183,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
48269,1,Private,108438,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
19001,3,Private,153870,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
4981,2,Private,252058,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
12110,3,Private,199058,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
775,0,Local-gov,282579,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,3,United-States,<=50K
2900,3,Private,573583,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,Italy,>50K
39584,2,Local-gov,213620,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,>50K
46499,1,Private,336162,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,2,United-States,<=50K
42762,1,Private,190772,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1,1,,<=50K
36583,1,Self-emp-inc,183125,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States,>50K
40826,4,Local-gov,277203,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
24528,2,Self-emp-not-inc,344480,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,United-States,<=50K
15767,1,Private,81232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4,0,3,United-States,>50K
37168,1,Private,154571,Some-college,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,2,,<=50K
12622,3,Private,229983,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,1,United-States,>50K
983,4,Self-emp-not-inc,154474,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,2,United-States,<=50K
31767,0,Private,183532,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
1387,2,Self-emp-not-inc,266324,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,1,4,Iran,>50K
36236,0,Private,127537,9th,5,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
48283,2,Private,229148,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
41510,4,Self-emp-not-inc,137723,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,0,United-States,<=50K
43540,3,State-gov,98010,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,>50K
23278,2,Private,130126,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
28043,4,,63526,12th,8,Never-married,,Not-in-family,Black,Male,0,0,3,United-States,<=50K
14150,4,Self-emp-not-inc,349022,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
6778,3,Private,180807,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
10446,3,Federal-gov,237819,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
28782,1,Private,226525,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
7285,3,State-gov,93449,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,India,>50K
17937,3,Private,194580,5th-6th,3,Divorced,Farming-fishing,Unmarried,White,Male,0,0,2,United-States,<=50K
46384,4,Private,456592,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
36834,4,Private,242782,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
41225,0,Private,161638,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,2,Columbia,<=50K
1815,0,Private,267174,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,2,United-States,<=50K
21239,2,Private,291568,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,2,United-States,<=50K
139,3,Private,81973,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
43280,1,Self-emp-not-inc,236391,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
18418,1,Private,401930,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2,2,United-States,>50K
28701,4,Self-emp-not-inc,165479,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
20664,4,,158847,Assoc-voc,11,Married-spouse-absent,,Not-in-family,White,Female,0,0,1,United-States,<=50K
39355,2,Private,115323,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
9473,2,Private,161111,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
9199,1,Private,374524,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
36240,3,Private,160400,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
13744,0,,104614,11th,7,Never-married,,Unmarried,White,Female,0,0,2,United-States,<=50K
44145,1,Private,160634,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,>50K
